CustomerID,FirstName,LastName,Segment,City,Region,Country,PreferredChannel,LoyaltyTier,SignupDate
302902,Daniel,Wright,EV Enthusiast,Milan,Europe,Italy,Email,Bronze,2020-01-27
302903,Liam,Jackson,Corporate,London,Europe,UK,SMS,Bronze,2019-01-14
302904,Aria,Patel,Retail,Manchester,Europe,UK,App,Bronze,2019-04-18
302905,Daniel,Hall,Retail,Adelaide,ANZ,Australia,Email,Gold,2019-08-25
302906,Ethan,Hall,Value Buyer,Barcelona,Europe,Spain,Email,Gold,2019-01-10
302907,Charlotte,Singh,Family,Munich,Europe,Germany,Walk-in,Bronze,2025-05-26
302908,Harper,Scott,Retail,Houston,North America,USA,Phone,Platinum,2025-09-19
302909,Meera,Jackson,Fleet,Wellington,ANZ,New Zealand,App,Gold,2019-09-04
302910,Saanvi,Johnson,Corporate,Barcelona,Europe,Spain,Phone,Platinum,2021-02-25
302911,Noah,Nair,Value Buyer,Vancouver,North America,Canada,App,Silver,2021-11-02
302912,Saanvi,Taylor,Retail,Manchester,Europe,UK,App,Silver,2022-09-18
302913,Isabella,Moore,Retail,Portland,North America,USA,SMS,Bronze,2025-02-20
302914,Vihaan,White,Retail,Bengaluru,India,India,App,Gold,2022-12-22
302915,Kiran,Clark,Retail,London,Europe,UK,Email,Bronze,2024-03-20
302916,Amelia,Reddy,Retail,Dallas,North America,USA,App,Silver,2023-10-07
302917,Noah,Sharma,EV Enthusiast,Seattle,North America,USA,Email,Bronze,2025-09-26
302918,Liam,Clark,Fleet,Boston,North America,USA,App,Gold,2020-11-07
302919,Aarav,Patel,Luxury,Seattle,North America,USA,Email,Gold,2022-05-28
302920,Aaliyah,Walker,Family,Munich,Europe,Germany,App,Platinum,2019-03-11
302921,Sophia,Young,Retail,Melbourne,ANZ,Australia,Email,Bronze,2021-07-05
302922,Daniel,Lee,Value Buyer,Paris,Europe,France,Email,Bronze,2021-05-17
302923,Isabella,White,EV Enthusiast,Miami,North America,USA,App,Gold,2021-07-13
302924,Emma,Patel,Retail,Denver,North America,USA,App,Gold,2024-10-06
302925,Liam,Taylor,Family,Houston,North America,USA,SMS,Bronze,2019-08-01
302926,Aiden,Jackson,Value Buyer,Wellington,ANZ,New Zealand,SMS,Silver,2019-02-18
302927,Aaliyah,King,Fleet,Melbourne,ANZ,Australia,App,Platinum,2020-11-10
302928,Kiran,King,Corporate,San Francisco,North America,USA,Phone,Bronze,2019-12-02
302929,Olivia,Kumar,Retail,Seattle,North America,USA,Phone,Gold,2024-04-15
302930,Noah,Reddy,Retail,London,Europe,UK,Walk-in,Gold,2021-06-25
302931,James,Wright,Retail,Munich,Europe,Germany,Email,Platinum,2025-03-13
302932,James,Anderson,Retail,Munich,Europe,Germany,SMS,Bronze,2023-05-04
302933,Olivia,Moore,Value Buyer,Barcelona,Europe,Spain,SMS,Bronze,2025-08-23
302934,Mason,Green,EV Enthusiast,Pune,India,India,Email,Bronze,2025-10-24
302935,James,Kumar,Luxury,Amsterdam,Europe,Netherlands,App,Platinum,2020-12-06
302936,Ethan,Moore,Family,Perth,ANZ,Australia,Email,Silver,2022-04-21
302937,Riya,Lee,Value Buyer,Chicago,North America,USA,Email,Bronze,2024-05-08
302938,Saanvi,Lee,Retail,Berlin,Europe,Germany,App,Bronze,2025-11-20
302939,Noah,Nair,Corporate,Boston,North America,USA,App,Bronze,2022-10-28
302940,Lucas,Anderson,Value Buyer,Phoenix,North America,USA,SMS,Bronze,2023-08-04
302941,Aarav,Taylor,Family,Denver,North America,USA,Phone,Bronze,2025-07-06
302942,Saanvi,Clark,EV Enthusiast,Mumbai,India,India,Email,Gold,2022-12-13
302943,Mason,Iyer,Family,Christchurch,ANZ,New Zealand,App,Bronze,2021-01-02
302944,James,Anderson,EV Enthusiast,Melbourne,ANZ,Australia,SMS,Gold,2024-05-13
302945,Harper,Reddy,Retail,Wellington,ANZ,New Zealand,Phone,Silver,2021-08-09
302946,Charlotte,Hall,Value Buyer,Los Angeles,North America,USA,Walk-in,Bronze,2023-06-28
302947,Evelyn,Brown,Luxury,Dallas,North America,USA,Email,Silver,2025-09-07
302948,Ava,Scott,Luxury,Portland,North America,USA,App,Bronze,2019-07-07
302949,Elijah,Nair,Value Buyer,New York,North America,USA,App,Silver,2025-03-23
302950,Aarav,Brown,Retail,Adelaide,ANZ,Australia,SMS,Bronze,2021-09-27
302951,Elijah,Green,Family,Mumbai,India,India,App,Bronze,2021-09-08
302952,Olivia,Patel,Retail,Adelaide,ANZ,Australia,Phone,Gold,2023-03-03
302953,Harper,Reddy,EV Enthusiast,Portland,North America,USA,App,Silver,2025-01-10
302954,Kiran,Patel,Luxury,Toronto,North America,Canada,App,Silver,2021-11-18
302955,Evelyn,Lewis,Fleet,Chicago,North America,USA,Phone,Gold,2024-01-12
302956,Ishaan,Green,Retail,London,Europe,UK,Walk-in,Silver,2022-08-12
302957,Lucas,Reddy,Retail,Sydney,ANZ,Australia,SMS,Bronze,2021-10-16
302958,Aarav,Anderson,Family,Wellington,ANZ,New Zealand,Phone,Platinum,2025-03-02
302959,Ananya,Green,Value Buyer,Berlin,Europe,Germany,Walk-in,Gold,2021-08-27
302960,Ethan,Anderson,Retail,Pune,India,India,App,Silver,2020-04-08
302961,Aiden,Patel,EV Enthusiast,New York,North America,USA,App,Gold,2020-12-04
302962,Mia,Hall,Luxury,Los Angeles,North America,USA,Walk-in,Silver,2022-09-26
302963,Emma,Harris,Family,Perth,ANZ,Australia,SMS,Silver,2025-01-17
302964,Aria,Nair,Family,Auckland,ANZ,New Zealand,Phone,Bronze,2024-12-21
302965,Meera,Young,Luxury,Lyon,Europe,France,Phone,Bronze,2023-07-25
302966,Emma,Harris,Retail,Adelaide,ANZ,Australia,SMS,Bronze,2022-02-17
302967,Ananya,Jackson,EV Enthusiast,Hyderabad,India,India,Phone,Bronze,2025-10-10
302968,Mia,Wilson,EV Enthusiast,Christchurch,ANZ,New Zealand,App,Bronze,2024-03-01
302969,Emma,Young,Value Buyer,Wellington,ANZ,New Zealand,App,Silver,2021-08-17
302970,Ishaan,Iyer,Family,Toronto,North America,Canada,SMS,Bronze,2020-12-03
302971,Meera,Allen,EV Enthusiast,Miami,North America,USA,App,Silver,2020-12-30
302972,Aaliyah,White,Value Buyer,Melbourne,ANZ,Australia,Phone,Silver,2024-12-23
302973,Sophia,King,Corporate,Chicago,North America,USA,Email,Bronze,2019-11-26
302974,Isabella,Walker,Corporate,Los Angeles,North America,USA,App,Bronze,2019-11-26
302975,Riya,Anderson,Family,Sydney,ANZ,Australia,Email,Gold,2019-10-22
302976,Ishaan,Johnson,Corporate,Munich,Europe,Germany,SMS,Gold,2023-11-25
302977,Meera,Lee,Family,Chennai,India,India,SMS,Silver,2025-10-16
302978,Liam,Lewis,Retail,Pune,India,India,Email,Platinum,2024-12-31
302979,Olivia,Iyer,Retail,Atlanta,North America,USA,App,Gold,2025-08-06
302980,Aiden,Taylor,Retail,Sydney,ANZ,Australia,Phone,Bronze,2024-11-17
302981,Emma,Lee,Fleet,Dallas,North America,USA,App,Gold,2019-06-11
302982,Mason,Jackson,Value Buyer,Barcelona,Europe,Spain,Walk-in,Gold,2025-03-20
302983,Mason,Lewis,Retail,Portland,North America,USA,App,Gold,2019-08-15
302984,Saanvi,Green,Fleet,Christchurch,ANZ,New Zealand,SMS,Silver,2021-04-02
302985,Ishaan,Nair,Corporate,Vancouver,North America,Canada,Phone,Gold,2019-10-04
302986,Harper,Martin,Retail,Houston,North America,USA,Walk-in,Silver,2021-12-12
302987,Sophia,Harris,Value Buyer,Brisbane,ANZ,Australia,App,Bronze,2020-07-30
302988,Priya,Anderson,Luxury,Mumbai,India,India,Walk-in,Bronze,2019-05-23
302989,Amelia,Johnson,Retail,Christchurch,ANZ,New Zealand,Phone,Platinum,2019-02-16
302990,Ava,Allen,Retail,Pune,India,India,Email,Bronze,2021-07-29
302991,Aarav,Kumar,Luxury,Wellington,ANZ,New Zealand,App,Silver,2025-01-28
302992,Aiden,Nair,Retail,Toronto,North America,Canada,Email,Gold,2022-09-12
302993,Elijah,Walker,Retail,Perth,ANZ,Australia,Phone,Silver,2021-12-29
302994,Isabella,Reddy,Retail,New York,North America,USA,Email,Bronze,2025-11-08
302995,Aaliyah,Singh,Retail,Lyon,Europe,France,App,Bronze,2022-11-14
302996,Meera,Green,Value Buyer,Boston,North America,USA,Email,Platinum,2023-10-07
302997,Sophia,Brown,Luxury,Adelaide,ANZ,Australia,App,Bronze,2022-12-10
302998,Kiran,Lee,Luxury,Auckland,ANZ,New Zealand,Email,Bronze,2021-10-08
302999,Aaliyah,Reddy,Value Buyer,New York,North America,USA,Walk-in,Bronze,2022-01-31
303000,Sophia,Lewis,Retail,Amsterdam,Europe,Netherlands,Walk-in,Silver,2024-10-31
303001,Ava,Moore,Retail,Brisbane,ANZ,Australia,Email,Bronze,2025-02-12
303002,Mason,Kumar,Family,Portland,North America,USA,Walk-in,Bronze,2023-02-19
303003,Elijah,Sharma,Value Buyer,New York,North America,USA,Walk-in,Platinum,2024-07-29
303004,Noah,Martin,EV Enthusiast,Barcelona,Europe,Spain,App,Silver,2021-07-07
303005,Priya,Johnson,EV Enthusiast,Dallas,North America,USA,Email,Gold,2025-08-25
303006,Elijah,Lee,Family,San Francisco,North America,USA,App,Bronze,2021-02-25
303007,Saanvi,Moore,EV Enthusiast,Houston,North America,USA,Email,Gold,2019-08-16
303008,Lucas,Patel,Luxury,Miami,North America,USA,Walk-in,Platinum,2019-06-23
303009,Emma,Nair,Retail,Atlanta,North America,USA,Phone,Gold,2025-08-31
303010,Noah,Kumar,Luxury,Seattle,North America,USA,SMS,Silver,2025-07-08
303011,Olivia,Singh,Luxury,Lyon,Europe,France,Walk-in,Gold,2024-08-17
303012,Saanvi,Martin,Luxury,Munich,Europe,Germany,SMS,Bronze,2020-12-12
303013,Isabella,Hall,Family,Brisbane,ANZ,Australia,Phone,Bronze,2022-12-14
303014,Harper,Reddy,Value Buyer,Christchurch,ANZ,New Zealand,Email,Bronze,2019-08-25
303015,Olivia,White,Luxury,Melbourne,ANZ,Australia,Walk-in,Bronze,2023-01-10
303016,Aiden,Singh,Luxury,Lyon,Europe,France,App,Bronze,2025-11-15
303017,Kiran,Wilson,Family,Hyderabad,India,India,Email,Silver,2019-02-27
303018,Ethan,Lee,Fleet,Pune,India,India,App,Gold,2022-02-10
303019,Riya,Thomas,EV Enthusiast,Chicago,North America,USA,Email,Silver,2023-11-01
303020,Noah,Anderson,Luxury,Barcelona,Europe,Spain,App,Platinum,2020-07-25
303021,Ethan,Johnson,Fleet,Hyderabad,India,India,Email,Silver,2020-08-14
303022,Kiran,Moore,EV Enthusiast,Paris,Europe,France,Walk-in,Gold,2020-07-11
303023,Aaliyah,Lewis,Retail,Christchurch,ANZ,New Zealand,Walk-in,Bronze,2025-12-21
303024,Aaliyah,Moore,Value Buyer,Seattle,North America,USA,Phone,Gold,2019-06-03
303025,Ishaan,Patel,Retail,Chicago,North America,USA,App,Silver,2024-10-27
303026,Daniel,Johnson,EV Enthusiast,Atlanta,North America,USA,Walk-in,Gold,2021-04-28
303027,Daniel,Young,Family,Hyderabad,India,India,App,Silver,2025-03-23
303028,Amelia,Nair,EV Enthusiast,Milan,Europe,Italy,Email,Gold,2023-06-02
303029,Noah,Singh,Value Buyer,Vancouver,North America,Canada,App,Silver,2020-12-26
303030,Liam,Reddy,Retail,Boston,North America,USA,Email,Bronze,2019-12-28
303031,Noah,Smith,Family,Christchurch,ANZ,New Zealand,Phone,Platinum,2019-05-13
303032,Ethan,White,Retail,Brisbane,ANZ,Australia,Walk-in,Silver,2024-05-19
303033,Ishaan,White,Value Buyer,Milan,Europe,Italy,Email,Gold,2025-09-01
303034,Mia,Wilson,Value Buyer,Madrid,Europe,Spain,SMS,Silver,2021-01-07
303035,Ananya,Johnson,Family,Denver,North America,USA,Walk-in,Gold,2024-11-17
303036,Ethan,Walker,Value Buyer,Pune,India,India,Email,Gold,2020-03-03
303037,Riya,Reddy,Luxury,Lyon,Europe,France,SMS,Bronze,2024-12-07
303038,Kiran,Martin,Value Buyer,London,Europe,UK,Phone,Silver,2025-06-26
303039,Isabella,King,Retail,Atlanta,North America,USA,Email,Bronze,2019-03-21
303040,Meera,Lewis,Family,Perth,ANZ,Australia,Walk-in,Bronze,2025-03-08
303041,Lucas,Sharma,Family,Christchurch,ANZ,New Zealand,App,Bronze,2019-02-01
303042,Amelia,Iyer,Value Buyer,Chicago,North America,USA,SMS,Platinum,2020-08-22
303043,James,Jackson,EV Enthusiast,Brisbane,ANZ,Australia,Phone,Bronze,2022-01-11
303044,Priya,Wilson,EV Enthusiast,New York,North America,USA,Email,Bronze,2023-11-28
303045,Aria,Green,Corporate,Adelaide,ANZ,Australia,Phone,Silver,2023-10-14
303046,Ishaan,Lewis,Family,Amsterdam,Europe,Netherlands,Email,Silver,2021-07-25
303047,Ava,Sharma,EV Enthusiast,Chicago,North America,USA,Walk-in,Silver,2021-02-11
303048,Aiden,Nair,Value Buyer,Mumbai,India,India,App,Gold,2024-10-30
303049,Elijah,Wright,Retail,Melbourne,ANZ,Australia,Walk-in,Silver,2019-05-27
303050,Sophia,Anderson,Luxury,Manchester,Europe,UK,Email,Gold,2021-01-04
303051,Mason,White,Fleet,Barcelona,Europe,Spain,SMS,Silver,2023-10-14
303052,Charlotte,Martin,Family,Denver,North America,USA,Walk-in,Silver,2022-06-26
303053,Ava,Martin,Family,Madrid,Europe,Spain,Email,Platinum,2023-09-02
303054,Ava,Walker,Retail,Miami,North America,USA,Email,Gold,2020-12-08
303055,Ananya,Smith,EV Enthusiast,Los Angeles,North America,USA,SMS,Silver,2023-07-27
303056,Amelia,Walker,Corporate,Hyderabad,India,India,Email,Gold,2022-02-25
303057,Liam,Taylor,Retail,Madrid,Europe,Spain,SMS,Bronze,2025-08-04
303058,Saanvi,Young,Retail,Atlanta,North America,USA,App,Silver,2021-04-01
303059,Elijah,Thomas,Value Buyer,Chicago,North America,USA,App,Silver,2024-05-27
303060,Ishaan,Scott,Family,Lyon,Europe,France,SMS,Bronze,2024-09-20
303061,Sophia,Scott,Fleet,Chennai,India,India,App,Gold,2024-08-31
303062,Harper,Thomas,Retail,Milan,Europe,Italy,App,Gold,2021-04-09
303063,Riya,Thomas,Retail,Manchester,Europe,UK,SMS,Platinum,2019-02-17
303064,Daniel,Thomas,Retail,London,Europe,UK,Email,Bronze,2024-03-24
303065,Elijah,Hall,Retail,Houston,North America,USA,SMS,Gold,2022-06-24
303066,Elijah,Thomas,Luxury,Amsterdam,Europe,Netherlands,SMS,Silver,2021-01-04
303067,Harper,Harris,EV Enthusiast,Toronto,North America,Canada,Walk-in,Bronze,2025-07-02
303068,Elijah,Anderson,Retail,Mumbai,India,India,Email,Bronze,2025-03-24
303069,Liam,Allen,Family,Milan,Europe,Italy,Email,Bronze,2021-04-26
303070,Aiden,Clark,Retail,Brisbane,ANZ,Australia,App,Bronze,2025-07-15
303071,Ishaan,Iyer,Family,Christchurch,ANZ,New Zealand,SMS,Bronze,2022-02-13
303072,Ethan,Clark,Retail,Miami,North America,USA,Walk-in,Bronze,2024-07-02
303073,Amelia,Lewis,Corporate,Auckland,ANZ,New Zealand,Email,Bronze,2022-11-02
303074,Priya,Young,Family,Brisbane,ANZ,Australia,App,Silver,2021-03-07
303075,Liam,Hall,Family,Christchurch,ANZ,New Zealand,SMS,Silver,2020-05-03
303076,Amelia,Moore,Family,Madrid,Europe,Spain,Email,Bronze,2022-02-07
303077,Aiden,Thomas,EV Enthusiast,Houston,North America,USA,App,Silver,2019-08-27
303078,Aarav,Martin,EV Enthusiast,Sydney,ANZ,Australia,App,Bronze,2025-11-27
303079,Lucas,Lee,Value Buyer,Toronto,North America,Canada,Walk-in,Silver,2023-09-21
303080,Mia,Patel,Retail,Portland,North America,USA,Walk-in,Gold,2025-04-03
303081,Liam,Johnson,EV Enthusiast,Lyon,Europe,France,Email,Silver,2019-06-09
303082,Lucas,Lewis,Value Buyer,Paris,Europe,France,Email,Bronze,2020-07-08
303083,Ethan,Lee,Value Buyer,Atlanta,North America,USA,App,Silver,2021-04-19
303084,James,Green,Value Buyer,Wellington,ANZ,New Zealand,Phone,Silver,2020-07-04
303085,Harper,Wright,EV Enthusiast,Manchester,Europe,UK,Phone,Gold,2022-07-27
303086,Aarav,Iyer,EV Enthusiast,Melbourne,ANZ,Australia,Email,Bronze,2021-08-31
303087,Amelia,Taylor,Family,San Francisco,North America,USA,SMS,Gold,2023-08-31
303088,Amelia,Scott,Fleet,Pune,India,India,SMS,Bronze,2023-11-29
303089,Ethan,Clark,Fleet,Chennai,India,India,App,Bronze,2023-04-12
303090,Noah,Reddy,Fleet,New York,North America,USA,Email,Silver,2022-12-03
303091,Sophia,Allen,EV Enthusiast,Miami,North America,USA,Email,Silver,2022-09-20
303092,Evelyn,Patel,EV Enthusiast,Christchurch,ANZ,New Zealand,SMS,Gold,2020-09-20
303093,Aaliyah,Harris,Retail,Berlin,Europe,Germany,Phone,Bronze,2024-02-12
303094,Elijah,Thomas,Retail,Brisbane,ANZ,Australia,Phone,Bronze,2020-08-28
303095,Isabella,Martin,Retail,Adelaide,ANZ,Australia,Email,Silver,2025-01-14
303096,Ethan,Clark,EV Enthusiast,Houston,North America,USA,Email,Bronze,2024-12-04
303097,Ethan,Allen,EV Enthusiast,Melbourne,ANZ,Australia,App,Bronze,2021-01-06
303098,Emma,Taylor,Retail,Pune,India,India,Walk-in,Gold,2022-12-26
303099,Emma,Lewis,Corporate,Bengaluru,India,India,Walk-in,Silver,2025-12-29
303100,Charlotte,Smith,Value Buyer,Melbourne,ANZ,Australia,Email,Bronze,2019-02-05
303101,Ethan,Smith,Value Buyer,Pune,India,India,App,Silver,2022-03-11
303102,Aaliyah,Hall,Retail,Miami,North America,USA,Phone,Gold,2023-01-24
303103,Riya,Wilson,Family,Bengaluru,India,India,Email,Gold,2022-11-18
303104,Isabella,Young,EV Enthusiast,Barcelona,Europe,Spain,Phone,Silver,2023-12-30
303105,Evelyn,Green,Retail,Boston,North America,USA,SMS,Bronze,2024-06-06
303106,Meera,Sharma,Family,Brisbane,ANZ,Australia,App,Silver,2023-02-28
303107,Daniel,Allen,Value Buyer,Berlin,Europe,Germany,Phone,Bronze,2020-10-07
303108,Lucas,Reddy,Retail,Amsterdam,Europe,Netherlands,App,Gold,2020-10-30
303109,Harper,Patel,Corporate,Christchurch,ANZ,New Zealand,App,Gold,2025-02-12
303110,Ananya,Wright,Luxury,Toronto,North America,Canada,Phone,Silver,2024-11-01
303111,Aiden,Wright,Fleet,Adelaide,ANZ,Australia,Email,Platinum,2024-12-05
303112,Charlotte,Scott,Retail,Portland,North America,USA,Walk-in,Bronze,2022-01-18
303113,Lucas,Anderson,Family,Bengaluru,India,India,App,Gold,2020-05-16
303114,Mason,Smith,Corporate,Perth,ANZ,Australia,Phone,Bronze,2024-09-02
303115,Saanvi,Singh,Value Buyer,Portland,North America,USA,Phone,Silver,2024-01-31
303116,Aaliyah,Nair,Luxury,Portland,North America,USA,App,Silver,2025-09-30
303117,Ethan,Reddy,Retail,Atlanta,North America,USA,Walk-in,Platinum,2022-03-27
303118,Vihaan,Kumar,Luxury,Mumbai,India,India,Email,Bronze,2023-11-16
303119,Elijah,Thomas,Retail,Wellington,ANZ,New Zealand,App,Bronze,2025-01-18
303120,Ava,Green,Value Buyer,Perth,ANZ,Australia,Walk-in,Gold,2023-11-21
303121,Ananya,Taylor,Retail,Toronto,North America,Canada,Walk-in,Gold,2024-05-15
303122,Olivia,Sharma,Corporate,Denver,North America,USA,Walk-in,Gold,2023-08-25
303123,Elijah,Iyer,Retail,Vancouver,North America,Canada,Phone,Platinum,2019-10-08
303124,Amelia,Moore,Family,Portland,North America,USA,App,Bronze,2023-06-17
303125,Lucas,Hall,EV Enthusiast,Seattle,North America,USA,SMS,Bronze,2022-06-23
303126,Liam,Harris,Family,Paris,Europe,France,App,Bronze,2020-07-21
303127,Saanvi,Young,EV Enthusiast,Amsterdam,Europe,Netherlands,Phone,Silver,2023-09-27
303128,Isabella,Jackson,Retail,Pune,India,India,Walk-in,Gold,2021-08-27
303129,Olivia,Allen,Family,Bengaluru,India,India,App,Gold,2019-11-22
303130,Elijah,Taylor,Retail,Seattle,North America,USA,SMS,Bronze,2021-09-23
303131,Aiden,Lee,Value Buyer,Perth,ANZ,Australia,Email,Silver,2025-09-25
303132,Emma,Harris,Value Buyer,Lyon,Europe,France,App,Gold,2025-12-11
303133,Lucas,Johnson,Fleet,Dallas,North America,USA,App,Bronze,2024-09-03
303134,Aaliyah,Taylor,Retail,Milan,Europe,Italy,SMS,Bronze,2020-04-21
303135,Noah,Harris,Luxury,Sydney,ANZ,Australia,Email,Bronze,2021-11-12
303136,Riya,Nair,EV Enthusiast,Chicago,North America,USA,Email,Silver,2019-01-17
303137,Aarav,Martin,Family,Barcelona,Europe,Spain,Email,Silver,2023-04-06
303138,Aarav,Young,Retail,Bengaluru,India,India,Walk-in,Bronze,2024-01-24
303139,Elijah,White,Retail,Atlanta,North America,USA,App,Silver,2021-11-20
303140,Aarav,Thomas,Value Buyer,Brisbane,ANZ,Australia,Email,Platinum,2025-11-06
303141,Ava,Harris,Family,Barcelona,Europe,Spain,SMS,Bronze,2019-03-17
303142,Kiran,Jackson,Fleet,Melbourne,ANZ,Australia,SMS,Platinum,2020-04-04
303143,Liam,Walker,Family,Bengaluru,India,India,SMS,Platinum,2025-06-18
303144,Mason,Nair,EV Enthusiast,Sydney,ANZ,Australia,SMS,Gold,2023-01-11
303145,Daniel,Iyer,EV Enthusiast,Hyderabad,India,India,Email,Gold,2022-11-15
303146,Ethan,Singh,Family,Manchester,Europe,UK,Email,Silver,2023-05-27
303147,Vihaan,Lewis,EV Enthusiast,Phoenix,North America,USA,App,Silver,2021-01-31
303148,Ishaan,Reddy,Family,Denver,North America,USA,Phone,Bronze,2024-02-01
303149,Ananya,Lewis,Retail,Mumbai,India,India,App,Silver,2022-08-27
303150,Mia,Iyer,Value Buyer,Bengaluru,India,India,SMS,Bronze,2019-12-27
303151,Aarav,Wilson,Retail,Los Angeles,North America,USA,Email,Gold,2025-12-17
303152,Mason,Lee,Value Buyer,Milan,Europe,Italy,Walk-in,Silver,2020-06-06
303153,Daniel,Harris,Value Buyer,Brisbane,ANZ,Australia,Phone,Platinum,2021-07-06
303154,Ava,Lewis,Family,Munich,Europe,Germany,App,Bronze,2021-01-20
303155,Noah,Patel,Value Buyer,Christchurch,ANZ,New Zealand,Email,Silver,2020-05-01
303156,Evelyn,Wright,EV Enthusiast,Boston,North America,USA,App,Silver,2022-10-30
303157,Priya,Kumar,Family,Paris,Europe,France,App,Gold,2025-01-31
303158,Elijah,Taylor,Family,Brisbane,ANZ,Australia,Email,Silver,2022-05-06
303159,Ethan,Jackson,Luxury,Barcelona,Europe,Spain,App,Silver,2024-05-14
303160,Liam,Wilson,Value Buyer,Mumbai,India,India,Email,Bronze,2020-06-18
303161,Ananya,Kumar,Family,Berlin,Europe,Germany,SMS,Silver,2019-06-01
303162,Sophia,Singh,Retail,San Francisco,North America,USA,Phone,Silver,2024-05-24
303163,Mia,Wilson,Family,Chicago,North America,USA,SMS,Bronze,2024-10-19
303164,Charlotte,Taylor,Retail,New York,North America,USA,Email,Silver,2022-11-22
303165,Kiran,Thomas,Fleet,Wellington,ANZ,New Zealand,Phone,Bronze,2025-11-10
303166,Ananya,Scott,Retail,Houston,North America,USA,App,Gold,2020-03-24
303167,Aria,Kumar,Family,Munich,Europe,Germany,App,Platinum,2019-04-30
303168,Mia,Allen,Corporate,Melbourne,ANZ,Australia,App,Silver,2025-02-05
303169,Sophia,Taylor,Retail,Manchester,Europe,UK,Walk-in,Silver,2023-06-05
303170,Elijah,Iyer,Luxury,Paris,Europe,France,Phone,Bronze,2021-02-28
303171,Liam,White,Retail,London,Europe,UK,SMS,Bronze,2025-07-09
303172,Evelyn,Jackson,Value Buyer,Munich,Europe,Germany,Email,Bronze,2020-08-03
303173,Ananya,Thomas,EV Enthusiast,Dallas,North America,USA,Email,Bronze,2025-08-22
303174,Aarav,Taylor,Fleet,Sydney,ANZ,Australia,Email,Silver,2022-08-09
303175,Mia,Singh,Retail,Chennai,India,India,App,Silver,2023-07-30
303176,Ananya,Clark,EV Enthusiast,Vancouver,North America,Canada,App,Silver,2023-02-15
303177,Liam,Clark,Family,Perth,ANZ,Australia,App,Gold,2022-04-27
303178,Mia,Scott,Retail,Pune,India,India,Email,Platinum,2024-12-29
303179,Daniel,Taylor,Corporate,Sydney,ANZ,Australia,Walk-in,Platinum,2021-05-07
303180,Ishaan,Anderson,Luxury,New York,North America,USA,Walk-in,Silver,2021-11-30
303181,Ava,Allen,Family,Vancouver,North America,Canada,SMS,Platinum,2024-11-12
303182,Evelyn,Wilson,Retail,Munich,Europe,Germany,Email,Silver,2025-11-23
303183,Aarav,Walker,Retail,Lyon,Europe,France,App,Gold,2022-01-23
303184,Olivia,Iyer,Fleet,San Francisco,North America,USA,App,Bronze,2025-03-17
303185,Noah,White,Luxury,Lyon,Europe,France,App,Bronze,2025-01-14
303186,Amelia,Clark,Retail,Denver,North America,USA,SMS,Bronze,2025-07-19
303187,Aria,Young,Retail,Christchurch,ANZ,New Zealand,SMS,Platinum,2020-09-12
303188,Emma,Nair,Retail,Amsterdam,Europe,Netherlands,SMS,Silver,2023-06-21
303189,Mia,Anderson,Luxury,Seattle,North America,USA,App,Silver,2022-08-09
303190,Riya,Scott,EV Enthusiast,Chicago,North America,USA,App,Bronze,2020-08-17
303191,Vihaan,Clark,Retail,Sydney,ANZ,Australia,SMS,Bronze,2020-10-29
303192,Saanvi,Johnson,Value Buyer,Denver,North America,USA,SMS,Bronze,2024-07-21
303193,Ava,Clark,Value Buyer,Wellington,ANZ,New Zealand,Phone,Gold,2020-08-19
303194,Aiden,Patel,Value Buyer,Barcelona,Europe,Spain,SMS,Platinum,2020-11-19
303195,Ava,Iyer,Luxury,Los Angeles,North America,USA,App,Silver,2019-12-19
303196,Evelyn,Smith,EV Enthusiast,New York,North America,USA,App,Silver,2020-04-21
303197,Aria,Thomas,Family,Perth,ANZ,Australia,SMS,Silver,2025-10-05
303198,Priya,Clark,Family,Portland,North America,USA,Walk-in,Silver,2019-06-27
303199,Emma,Kumar,Retail,Delhi,India,India,Phone,Gold,2025-02-18
303200,Emma,Reddy,Family,Denver,North America,USA,App,Bronze,2020-04-11
303201,Ishaan,Anderson,Value Buyer,Paris,Europe,France,Email,Bronze,2021-06-07
303202,Amelia,Nair,Luxury,Madrid,Europe,Spain,SMS,Silver,2022-12-16
303203,Elijah,Patel,Retail,Melbourne,ANZ,Australia,App,Silver,2021-03-26
303204,Aarav,Lee,Retail,Pune,India,India,Phone,Platinum,2024-04-19
303205,Daniel,Singh,Family,Wellington,ANZ,New Zealand,Email,Silver,2022-06-18
303206,Liam,Thomas,Family,Seattle,North America,USA,Phone,Silver,2019-10-26
303207,Emma,Clark,Value Buyer,Sydney,ANZ,Australia,Walk-in,Silver,2022-11-27
303208,Aaliyah,Smith,Corporate,Atlanta,North America,USA,App,Bronze,2025-04-03
303209,Liam,Nair,Value Buyer,Pune,India,India,Phone,Bronze,2020-01-04
303210,Isabella,Jackson,Value Buyer,Milan,Europe,Italy,Walk-in,Gold,2020-12-20
303211,Ethan,Clark,Retail,Delhi,India,India,Email,Bronze,2025-11-08
303212,Aria,Scott,EV Enthusiast,Dallas,North America,USA,App,Platinum,2022-11-03
303213,Mia,Patel,Retail,Seattle,North America,USA,Email,Bronze,2022-02-15
303214,Evelyn,King,Retail,Amsterdam,Europe,Netherlands,Email,Bronze,2022-06-01
303215,James,Patel,EV Enthusiast,Berlin,Europe,Germany,SMS,Silver,2020-10-10
